Context,English,Old ES,New ES,Old FR,New FR,ES Changed,FR Changed
openstudio::WindowMaterialBlindInspectorView,Slat Beam Visible Transmittance:,Transmitancia visible de haz de lámina:,Transmitancia Visible Directa de la Laminilla:,Transmittance Lumineuse Visible du Faisceau de Lames :,Transmittance Lumineuse Diffuse des Lames :,Y,Y
openstudio::WindowMaterialBlindInspectorView,Slat Conductivity:,Conductividad de lámina:,Conductividad de la Lámina:,Conductivité des lames :,Conductivité de la lame :,Y,Y
openstudio::WindowMaterialBlindInspectorView,Slat Diffuse Solar Transmittance:,Transmitancia solar difusa de lámina:,Transmitancia Solar Difusa de la Lámina:,Transmittance Solaire Diffuse des Lames:,Transmittance Solaire Diffuse des Lamelles :,Y,Y
openstudio::WindowMaterialBlindInspectorView,Slat Diffuse Visible Transmittance:,Transmitancia visible difusa de lámina:,Transmitancia Visible Difusa de la Lámina:,Transmittance Diffuse Visible des Lamelles :,Transmittance Diffuse Visible des Lames :,Y,Y
openstudio::WindowMaterialBlindInspectorView,Slat Infrared Hemispherical Transmittance:,Transmitancia infrarroja hemisférica de lámina:,Transmitancia Hemisférica Infrarroja de la Lámina:,Transmittance Hémisphérique Infrarouge de la Lame :,Transmittance Hémisphérique Infrarouge de la Lame :,Y,
openstudio::WindowMaterialBlindInspectorView,Slat Orientation:,Orientación de lámina:,Orientación de las láminas:,Orientation des lames :,Orientation des lamelles :,Y,Y
openstudio::WindowMaterialBlindInspectorView,Slat Separation:,Separación de láminas:,Separación de Láminas:,Espacement des lames :,Espacement des lames :,Y,
openstudio::WindowMaterialBlindInspectorView,Slat Thickness:,Grosor de lámina:,Espesor de la lámina:,Épaisseur des lames :,Épaisseur de la lame :,Y,Y
openstudio::WindowMaterialBlindInspectorView,Slat Width:,Ancho de lámina:,Ancho de Lama:,Largeur des lames :,Largeur de la lame :,Y,Y
openstudio::WindowMaterialDaylightRedirectionDeviceInspectorView,Daylight Redirection Device Type:,Tipo de dispositivo de redireccionamiento de luz diurna:,Tipo de Dispositivo de Redirección de Luz Natural:,Type de dispositif de redirection de la lumière du jour :,Type de dispositif de redirection de lumière du jour :,Y,Y
openstudio::WindowMaterialDaylightRedirectionDeviceInspectorView,Name:,Nombre:,Nombre:,Nom :,Nom :,,
openstudio::WindowMaterialGasInspectorView,Conductivity Coefficient A:,Coeficiente de conductividad A:,Coeficiente de Conductividad A:,Coefficient de Conductivité A :,Coefficient de conductivité A :,Y,Y
openstudio::WindowMaterialGasInspectorView,Conductivity Coefficient B:,Coeficiente de conductividad B:,Coeficiente de Conductividad B:,Coefficient de conductivité B:,Coefficient de conductivité B :,Y,Y
openstudio::WindowMaterialGasInspectorView,Gas Type:,Tipo de gas:,Tipo de Gas:,Type de gaz :,Type de gaz :,Y,
openstudio::WindowMaterialGasInspectorView,Molecular Weight:,Peso molecular:,Peso Molecular:,Poids Moléculaire :,Masse Molaire :,Y,Y
openstudio::WindowMaterialGasInspectorView,Name:,Nombre:,Nombre:,Nom :,Nom :,,
openstudio::WindowMaterialGasInspectorView,Specific Heat Coefficient A:,Coeficiente de calor específico A:,Coeficiente A de Calor Específico:,Coefficient A de la chaleur spécifique :,Coefficient de chaleur spécifique A :,Y,Y
openstudio::WindowMaterialGasInspectorView,Specific Heat Coefficient B:,Coeficiente de calor específico B:,Coeficiente B de Calor Específico:,Coefficient B de chaleur spécifique :,Coefficient B de chaleur spécifique :,Y,
openstudio::WindowMaterialGasInspectorView,Thickness:,Espesor:,Espesor:,Épaisseur :,Épaisseur :,,
openstudio::WindowMaterialGasInspectorView,Viscosity Coefficient A:,Coeficiente de viscosidad A:,Coeficiente de Viscosidad A:,Coefficient de viscosité A :,Coefficient de viscosité A :,Y,
openstudio::WindowMaterialGasInspectorView,Viscosity Coefficient B:,Coeficiente de viscosidad B:,Coeficiente de Viscosidad B:,Coefficient de viscosité B :,Coefficient de viscosité B :,Y,
openstudio::WindowMaterialGasMixtureInspectorView,Gas 1 Fraction:,Fracción del gas 1:,Fracción del Gas 1:,Fraction Gaz 1 :,Fraction du gaz 1 :,Y,Y
openstudio::WindowMaterialGasMixtureInspectorView,Gas 1 Type:,Tipo de gas 1:,Tipo de Gas 1:,Type de gaz 1 :,Type de gaz 1 :,Y,
openstudio::WindowMaterialGasMixtureInspectorView,Gas 2 Fraction:,Fracción del gas 2:,Fracción Gas 2:,Fraction Gaz 2 :,Fraction de gaz 2 :,Y,Y
openstudio::WindowMaterialGasMixtureInspectorView,Gas 2 Type:,Tipo de gas 2:,Tipo de Gas 2:,Type de gaz 2 :,Type de gaz 2 :,Y,
openstudio::WindowMaterialGasMixtureInspectorView,Gas 3 Fraction:,Fracción del gas 3:,Fracción de Gas 3:,Fraction Gaz 3 :,Fraction de Gaz 3 :,Y,Y
openstudio::WindowMaterialGasMixtureInspectorView,Gas 3 Type:,Tipo de gas 3:,Tipo de Gas 3:,Type de gaz 3 :,Type de gaz 3 :,Y,
openstudio::WindowMaterialGasMixtureInspectorView,Gas 4 Fraction:,Fracción del gas 4:,Fracción de Gas 4:,Gaz 4 Fraction:,Fraction du gaz 4 :,Y,Y
openstudio::WindowMaterialGasMixtureInspectorView,Gas 4 Type:,Tipo de gas 4:,Tipo de Gas 4:,Type de gaz 4 :,Type de gaz 4 :,Y,
openstudio::WindowMaterialGasMixtureInspectorView,Name:,Nombre:,Nombre:,Nom :,Nom :,,
openstudio::WindowMaterialGasMixtureInspectorView,Number Of Gases In Mixture:,Número de gases en la mezcla:,Número de Gases en la Mezcla:,Nombre De Gaz Dans Le Mélange :,Nombre de gaz dans le mélange :,Y,Y
openstudio::WindowMaterialGasMixtureInspectorView,Thickness:,Espesor:,Espesor:,Épaisseur :,Épaisseur :,,
openstudio::WindowMaterialGlazingInspectorView,Back Side Infrared Hemispherical Emissivity:,Emisividad infrarroja hemisférica cara posterior:,Emisividad Hemisférica Infrarroja del Lado Posterior:,Émissivité hémisphérique infrarouge du côté arrière :,Émissivité Hémisphérique Infrarouge de la Face Arrière :,Y,Y
openstudio::WindowMaterialGlazingInspectorView,Back Side Solar Reflectance At Normal Incidence:,Reflectancia solar cara posterior a incidencia normal:,Reflectancia Solar en el Lado Posterior a Incidencia Normal:,Réflectance solaire du côté arrière à incidence normale :,Réflectance solaire du côté arrière à incidence normale :,Y,
openstudio::WindowMaterialGlazingInspectorView,Back Side Visible Reflectance At Normal Incidence:,Reflectancia visible cara posterior a incidencia normal:,Reflectancia Visible del Lado Posterior a Incidencia Normal:,Réflectance visible du côté arrière à incidence normale :,Réflectance visible du côté arrière à incidence normale :,Y,
openstudio::WindowMaterialGlazingInspectorView,Conductivity:,Conductividad:,Conductividad:,Conductivité :,Conductivité :,,
openstudio::WindowMaterialGlazingInspectorView,Dirt Correction Factor For Solar And Visible Transmittance:,Factor de corrección por suciedad para transmitancia solar y visible:,Factor de Corrección de Suciedad para Transmitancia Solar y Visible:,Facteur de correction de la saleté pour la transmittance solaire et visible :,Facteur de Correction de Saleté pour la Transmission Solaire et Visible :,Y,Y
openstudio::WindowMaterialGlazingInspectorView,Front Side Infrared Hemispherical Emissivity:,Emisividad infrarroja hemisférica cara frontal:,Emitividad Hemisférica Infrarroja del Lado Frontal:,Émissivité Hémisphérique Infrarouge Face Avant :,Émissivité hémisphérique infrarouge côté avant :,Y,Y
openstudio::WindowMaterialGlazingInspectorView,Front Side Solar Reflectance At Normal Incidence:,Reflectancia solar cara frontal a incidencia normal:,Reflectancia Solar Frontal en Incidencia Normal:,Réflectance solaire du côté avant à incidence normale :,Réflectance solaire de la face avant à incidence normale :,Y,Y
openstudio::WindowMaterialGlazingInspectorView,Front Side Visible Reflectance At Normal Incidence:,Reflectancia visible cara frontal a incidencia normal:,Reflectancia Visible del Lado Frontal en Incidencia Normal:,Réflectance Visible de la Face Avant à Incidence Normale :,Réflectance Visible en Incidence Normale (Face Avant) :,Y,Y
openstudio::WindowMaterialGlazingInspectorView,Infrared Transmittance at Normal Incidence:,Transmitancia infrarroja a incidencia normal:,Transmitancia Infrarroja en Incidencia Normal:,Transmittance infrarouge à incidence normale :,Transmittance infrarouge à incidence normale :,Y,
openstudio::WindowMaterialGlazingInspectorView,Name:,Nombre:,Nombre:,Nom :,Nom :,,
openstudio::WindowMaterialGlazingInspectorView,Optical Data Type:,Tipo de datos ópticos:,Tipo de Datos Ópticos:,Type de données optique :,Type de données optiques :,Y,Y
openstudio::WindowMaterialGlazingInspectorView,Solar Diffusing:,Difusión solar:,Difusión Solar:,Diffusion solaire :,Diffusion solaire :,Y,
openstudio::WindowMaterialGlazingInspectorView,Solar Transmittance At Normal Incidence:,Transmitancia solar a incidencia normal:,Transmitancia Solar en Incidencia Normal:,Transmittance Solaire à Incidence Normale :,Transmittance Solaire à Incidence Normale :,Y,
openstudio::WindowMaterialGlazingInspectorView,Thickness:,Espesor:,Espesor:,Épaisseur :,Épaisseur :,,
openstudio::WindowMaterialGlazingInspectorView,Visible Transmittance At Normal Incidence:,Transmitancia visible a incidencia normal:,Transmitancia Visible en Incidencia Normal:,Transmittance Lumineuse en Incidence Normale :,Transmittance Lumineuse à Incidence Normale :,Y,Y
openstudio::WindowMaterialGlazingInspectorView,Window Glass Spectral Data Set Name:,Nombre del conjunto de datos espectrales del vidrio:,Nombre del Conjunto de Datos Espectrales del Vidrio de Ventana:,Nom de l'ensemble de données spectrales du verre de fenêtre :,Nom du jeu de données spectrales du verre de fenêtre :,Y,Y
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Conductivity:,Conductividad:,Conductividad:,Conductivité :,Conductivité :,,
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Dirt Correction Factor For Solar And Visible Transmittance:,Factor de corrección por suciedad para transmitancia solar y visible:,Factor de Corrección de Suciedad para Transmitancia Solar y Visible:,Facteur de correction des salissures pour la transmittance solaire et visible :,Facteur de Correction de Saleté pour la Transmission Solaire et Visible :,Y,Y
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Infrared Hemispherical Emissivity:,Emisividad infrarroja hemisférica:,Emitancia Hemisférica Infrarroja:,Émissivité hémisphérique infrarouge :,Émissivité Hémisphérique Infrarouge :,Y,Y
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Infrared Transmittance At Normal Incidence:,Transmitancia infrarroja a incidencia normal:,Transmitancia Infrarroja con Incidencia Normal:,Transmittance Infrarouge à Incidence Normale :,Transmittance Infrarouge à Incidence Normale :,Y,
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Name:,Nombre:,Nombre:,Nom :,Nom :,,
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Solar Diffusing:,Difusión solar:,Difusión Solar:,Diffusion solaire :,Diffusion solaire :,Y,
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Solar Extinction Coefficient:,Coeficiente de extinción solar:,Coeficiente de Extinción Solar:,Coefficient d'extinction solaire :,Coefficient d'extinction solaire :,Y,
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Solar Index Of Refraction:,Índice de refracción solar:,Índice de Refracción Solar:,Indice de Réfraction Solaire :,Indice de réfraction solaire :,Y,Y
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Thickness:,Espesor:,Espesor:,Épaisseur :,Épaisseur :,,
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Visible Extinction Coefficient:,Coeficiente de extinción visible:,Coeficiente de Extinción Visible:,Coefficient d'extinction visible :,Coefficient d'extinction visible :,Y,
openstudio::WindowMaterialGlazingRefractionExtinctionMethodInspectorView,Visible Index of Refraction:,Índice de refracción visible:,Índice de Refracción Visible:,Indice de réfraction visible :,Indice de réfraction visible :,Y,
openstudio::WindowMaterialScreenInspectorView,Angle Of Resolution For Screen Transmittance Output Map:,Ángulo de resolución para mapa de transmitancia de pantalla:,Ángulo de Resolución para Mapa de Salida de Transmitancia de la Pantalla:,Angle de résolution pour la carte de sortie de transmittance de l'écran :,Angle de résolution pour la carte de transmittance de l'écran :,Y,Y
openstudio::WindowMaterialScreenInspectorView,Bottom Opening Multiplier:,Multiplicador de apertura inferior:,Multiplicador de Apertura Inferior:,Multiplicateur d'ouverture inférieure :,Multiplicateur d'ouverture inférieure :,Y,
openstudio::WindowMaterialScreenInspectorView,Conductivity:,Conductividad:,Conductividad:,Conductivité :,Conductivité :,,
openstudio::WindowMaterialScreenInspectorView,Diffuse Solar Reflectance:,Reflectancia solar difusa:,Reflectancia Solar Difusa:,Réflectance solaire diffuse :,Réflectance solaire diffuse :,Y,
openstudio::WindowMaterialScreenInspectorView,Diffuse Visible Reflectance:,Reflectancia visible difusa:,Reflectancia Visible Difusa:,Réflectance Visible Diffuse :,Réflectance Visible Diffuse :,Y,
openstudio::WindowMaterialScreenInspectorView,Left Side Opening Multiplier:,Multiplicador de apertura lateral izquierda:,Multiplicador de Apertura del Lado Izquierdo:,Multiplicateur d'ouverture côté gauche :,Multiplicateur d'ouverture du côté gauche :,Y,Y
openstudio::WindowMaterialScreenInspectorView,Name:,Nombre:,Nombre:,Nom :,Nom :,,
openstudio::WindowMaterialScreenInspectorView,Reflected Beam Transmittance Accounting Method:,Método contable de transmitancia de haz reflejado:,Método de Cálculo de Transmitancia de Radiación Reflejada:,Méthode de calcul de la transmittance du faisceau réfléchi :,Méthode de calcul de la transmittance du rayonnement direct réfléchi :,Y,Y
openstudio::WindowMaterialScreenInspectorView,Right Side Opening Multiplier:,Multiplicador de apertura lateral derecha:,Multiplicador de Apertura Lado Derecho:,Multiplicateur d'ouverture côté droit :,Multiplicateur d'ouverture côté droit :,Y,
openstudio::WindowMaterialScreenInspectorView,Screen Material Diameter:,Diámetro del material de pantalla:,Diámetro del Material de Pantalla:,Diamètre du matériau de l'écran :,Diamètre du matériau de l'écran :,Y,
openstudio::WindowMaterialScreenInspectorView,Screen Material Spacing:,Espaciado del material de pantalla:,Espaciado del Material de Pantalla:,Espacement des matériaux d'écran :,Espacement du matériau d'écran :,Y,Y
openstudio::WindowMaterialScreenInspectorView,Screen To Glass Distance:,Distancia pantalla a vidrio:,Distancia de Pantalla a Vidrio:,Distance Écran à Verre :,Distance Écran-Vitre :,Y,Y
openstudio::WindowMaterialScreenInspectorView,Thermal Hemispherical Emissivity:,Emisividad térmica hemisférica:,Emitancia Térmica Hemisférica:,Émissivité Hémisphérique Thermique :,Émissivité Hémisphérique Thermique :,Y,
openstudio::WindowMaterialScreenInspectorView,Top Opening Multiplier:,Multiplicador de apertura superior:,Multiplicador de Apertura Superior:,Multiplicateur d'ouverture supérieure :,Multiplicateur d'ouverture supérieure :,Y,
openstudio::WindowMaterialShadeInspectorView,Airflow Permeability:,Permeabilidad al flujo de aire:,Permeabilidad del Flujo de Aire:,Perméabilité au flux d'air :,Perméabilité au flux d'air :,Y,
openstudio::WindowMaterialShadeInspectorView,Bottom Opening Multiplier:,Multiplicador de apertura inferior:,Multiplicador de Apertura Inferior:,Multiplicateur d'ouverture inférieure :,Multiplicateur d'ouverture inférieure :,Y,
openstudio::WindowMaterialShadeInspectorView,Conductivity:,Conductividad:,Conductividad:,Conductivité :,Conductivité :,,
